sales_rank,series_id,category,segment_label,total_sales_units,sales_share,cumulative_sales_share,mean_sales_units,median_sales_units,zero_share,outlier_share,coefficient_of_variation,trend_strength
819,HOUSEHOLD_1_103,HOUSEHOLD,medium_noise,20578,0.0003074685374802847,0.7402358231984485,74.02158273381295,78.0,0.18705035971223022,0.0035971223021582736,0.6703243283667188,0.7373777648583006
820,HOUSEHOLD_1_061,HOUSEHOLD,medium_noise,20577,0.00030745359586606175,0.7405432767943145,74.0179856115108,89.0,0.23381294964028776,0.0,0.5987887185486019,2.2372453630278994
821,FOODS_1_145,FOODS,medium_noise,20573,0.00030739382940916986,0.7408506706237237,74.00359712230215,90.0,0.26618705035971224,0.0,0.6597981692908921,2.3898980235396876
822,HOUSEHOLD_2_301,HOUSEHOLD,stable,20565,0.0003072742964953861,0.741157944920219,73.9748201438849,72.0,0.0,0.0035971223021582736,0.29883703069129297,2.4795421058793043
823,FOODS_3_716,FOODS,stable,20515,0.0003065272157842376,0.7414644721360033,73.79496402877697,73.5,0.0,0.0035971223021582736,0.2527751739568657,0.7618653822408817
824,FOODS_3_410,FOODS,stable,20470,0.0003058548431442039,0.7417703269791475,73.63309352517986,73.5,0.0,0.0,0.2898892704906497,1.7469630472695026
825,FOODS_3_035,FOODS,stable,20442,0.00030543647794596077,0.7420757634570935,73.53237410071942,73.0,0.0,0.0035971223021582736,0.18645417738519368,1.6066520413944938
826,FOODS_1_074,FOODS,medium_noise,20440,0.0003054065947175148,0.742381170051811,73.5251798561151,90.0,0.16906474820143885,0.0,0.7396618737647608,0.0018644087225157052
827,HOUSEHOLD_1_215,HOUSEHOLD,stable,20435,0.00030533188664639996,0.7426865019384574,73.50719424460432,74.0,0.0,0.007194244604316547,0.21276205815266708,1.76974751313701
828,FOODS_3_493,FOODS,medium_noise,20414,0.0003050181127477176,0.7429915200512052,73.43165467625899,83.5,0.08633093525179857,0.0,0.600472359533598,1.2158247444791273
829,HOUSEHOLD_1_469,HOUSEHOLD,stable,20394,0.00030471928046325815,0.7432962393316684,73.35971223021583,74.0,0.0,0.0,0.2906034601250645,0.921826238850007
830,FOODS_2_135,FOODS,medium_noise,20312,0.0003034940680969746,0.7435997333997654,73.06474820143885,79.0,0.0683453237410072,0.0,0.5799073819203174,1.522205160788886
831,HOUSEHOLD_2_239,HOUSEHOLD,medium_noise,20292,0.0003031952358125152,0.7439029286355779,72.99280575539568,72.0,0.0,0.007194244604316547,0.36624560208361745,1.0112616187045438
832,FOODS_2_003,FOODS,medium_noise,20262,0.0003027469873858261,0.7442056756229638,72.88489208633094,71.0,0.07553956834532374,0.007194244604316547,0.6676053220801834,1.4770565595514382
833,HOBBIES_1_131,HOBBIES,intermittent,20262,0.0003027469873858261,0.7445084226103497,72.88489208633094,76.0,0.45323741007194246,0.0,1.0608878776371578,1.5536946673722347
834,FOODS_1_031,FOODS,medium_noise,20238,0.0003023883886444748,0.7448108109989942,72.79856115107914,81.0,0.07553956834532374,0.0,0.4482999296859326,0.13592071313873672
835,FOODS_2_049,FOODS,medium_noise,20234,0.0003023286221875829,0.7451131396211818,72.7841726618705,74.5,0.0,0.0,0.41104672596976716,2.307005937058143
836,FOODS_1_163,FOODS,intermittent,20168,0.0003013424756488669,0.7454144820968306,72.54676258992805,0.0,0.6187050359712231,0.025179856115107913,1.5644101394184693,2.1330152042685047
837,FOODS_3_551,FOODS,medium_noise,20144,0.00030098387690751557,0.7457154659737381,72.46043165467626,77.0,0.03597122302158273,0.0,0.37973544605930876,1.1171467195995908
838,FOODS_2_211,FOODS,medium_noise,20117,0.0003005804533234954,0.7460160464270615,72.36330935251799,74.0,0.06115107913669065,0.0,0.617215330764364,0.3527169298763381
839,HOBBIES_1_064,HOBBIES,medium_noise,20078,0.00029999773036879955,0.7463160441574304,72.22302158273381,77.0,0.03237410071942446,0.04316546762589928,0.30672614461814024,1.211203383444733
840,FOODS_2_138,FOODS,medium_noise,20064,0.0002997885477696779,0.7466158327052,72.1726618705036,72.0,0.017985611510791366,0.0,0.33559501344121323,0.35391844667757844
841,FOODS_3_685,FOODS,medium_noise,20039,0.0002994150074141037,0.7469152477126142,72.08273381294964,86.5,0.18345323741007194,0.0,0.742965123373903,0.8025445949535578
842,HOUSEHOLD_2_427,HOUSEHOLD,stable,20025,0.0002992058248149821,0.7472144535374292,72.03237410071942,71.0,0.0,0.0,0.25739413286354335,0.8143463468211632
843,HOBBIES_1_089,HOBBIES,stable,20007,0.0002989368757589686,0.7475133904131882,71.96762589928058,72.0,0.0,0.025179856115107913,0.2672766132631048,1.0659799946139936
844,FOODS_1_047,FOODS,medium_noise,20006,0.00029892193414474567,0.7478123123473329,71.96402877697842,74.0,0.04316546762589928,0.0,0.49059974059795985,1.4632956885290325
845,FOODS_2_022,FOODS,medium_noise,19987,0.0002986380434745092,0.7481109503908074,71.89568345323741,76.0,0.10431654676258993,0.0,0.7425217705313947,1.3241803669932601
846,HOUSEHOLD_1_538,HOUSEHOLD,medium_noise,19984,0.0002985932186318403,0.7484095436094392,71.88489208633094,82.5,0.22661870503597123,0.0035971223021582736,0.6407068094079044,2.3863367448023287
847,FOODS_3_569,FOODS,medium_noise,19963,0.00029827944473315794,0.7487078230541724,71.80935251798562,73.0,0.04316546762589928,0.007194244604316547,0.6444116750621927,0.12244599322453054
848,HOBBIES_1_115,HOBBIES,intermittent,19953,0.00029813002859092826,0.7490059530827633,71.77338129496403,71.5,0.45323741007194246,0.0,1.0670029913086065,1.5913134105570124
849,HOUSEHOLD_1_458,HOUSEHOLD,medium_noise,19936,0.00029787602114913776,0.7493038291039125,71.71223021582733,69.0,0.07553956834532374,0.02158273381294964,0.51088913337763,1.1910629044361414
850,FOODS_3_386,FOODS,medium_noise,19915,0.0002975622472504554,0.7496013913511629,71.63669064748201,85.0,0.2841726618705036,0.0,0.8284838875027741,0.8354977655152026
851,FOODS_3_415,FOODS,medium_noise,19877,0.0002969944659099825,0.7498983858170729,71.5,77.0,0.17625899280575538,0.007194244604316547,0.7043234121512583,0.7852747294051639
852,FOODS_2_104,FOODS,medium_noise,19825,0.00029621750197038804,0.7501946033190433,71.31294964028777,75.0,0.17985611510791366,0.0,0.6294399537006765,0.6857760072507345
853,FOODS_3_411,FOODS,stable,19784,0.00029560489578724623,0.7504902082148306,71.16546762589928,72.0,0.0,0.014388489208633094,0.282090100152243,0.6458888723664928
854,FOODS_3_032,FOODS,medium_noise,19775,0.0002954704212592395,0.7507856786360898,71.13309352517986,86.0,0.37050359712230213,0.0,0.8679488054738741,2.2323370646368876
855,FOODS_3_515,FOODS,intermittent,19743,0.0002949922896041045,0.7510806709256939,71.0179856115108,53.0,0.4352517985611511,0.01079136690647482,1.0712694830637663,2.5810183671229456
856,FOODS_1_192,FOODS,medium_noise,19708,0.00029446933310630047,0.7513751402588001,70.89208633093526,82.5,0.18345323741007194,0.0,0.6772232596191812,2.0224167986697137
857,HOUSEHOLD_2_212,HOUSEHOLD,stable,19700,0.0002943498001925167,0.7516694900589926,70.86330935251799,72.0,0.0,0.0,0.22643435971821096,1.6840022283911695
858,FOODS_3_653,FOODS,medium_noise,19689,0.00029418544243606405,0.7519636755014287,70.82374100719424,77.0,0.3129496402877698,0.0,0.8684416053096512,2.8160436515166936
859,HOUSEHOLD_2_409,HOUSEHOLD,stable,19658,0.000293722252395152,0.7522573977538238,70.71223021582733,73.0,0.039568345323741004,0.04316546762589928,0.29162135319422317,0.006114197276637494
860,FOODS_3_424,FOODS,medium_noise,19655,0.00029367742755248306,0.7525510751813763,70.70143884892086,73.0,0.07553956834532374,0.0035971223021582736,0.4559674157117989,0.5011923428273646
861,HOUSEHOLD_1_079,HOUSEHOLD,medium_noise,19647,0.0002935578946386993,0.752844633076015,70.6726618705036,92.0,0.3057553956834532,0.0,0.6882335688372914,2.627972849108934
862,FOODS_2_100,FOODS,medium_noise,19640,0.0002934533033391385,0.7531380863793542,70.64748201438849,70.0,0.02877697841726619,0.0,0.5160997500197996,1.8814456013523444
863,HOBBIES_1_228,HOBBIES,medium_noise,19631,0.00029331882881113174,0.7534314052081653,70.61510791366906,77.5,0.1079136690647482,0.0,0.3843432941418378,1.574749976924954
864,HOBBIES_1_108,HOBBIES,medium_noise,19627,0.00029325906235423986,0.7537246642705195,70.60071942446044,66.0,0.03597122302158273,0.0,0.42777249304840814,1.2798949897324405
865,HOUSEHOLD_1_345,HOUSEHOLD,stable,19617,0.0002931096462120102,0.7540177739167315,70.56474820143885,69.5,0.0,0.0035971223021582736,0.2553542478571693,2.052191518551717
866,FOODS_2_232,FOODS,stable,19607,0.0002929602300697805,0.7543107341468013,70.52877697841727,68.0,0.0,0.017985611510791366,0.27697908688708384,1.0536700301274744
867,FOODS_1_103,FOODS,medium_noise,19601,0.00029287058038444263,0.7546036047271857,70.50719424460432,74.0,0.08633093525179857,0.01079136690647482,0.637989787388836,0.22557228425123427
868,FOODS_3_747,FOODS,intermittent,19480,0.00029106264506346323,0.7548946673722492,70.07194244604317,51.0,0.4316546762589928,0.0,1.0529995410787074,3.1026718041547077
869,HOUSEHOLD_1_259,HOUSEHOLD,medium_noise,19466,0.00029085346246434166,0.7551855208347136,70.02158273381295,74.0,0.0683453237410072,0.0,0.38716557074136526,1.2794708754704984
870,HOUSEHOLD_1_331,HOUSEHOLD,medium_noise,19465,0.0002908385208501187,0.7554763593555637,70.0179856115108,64.0,0.007194244604316547,0.0035971223021582736,0.4960515370477574,2.458240910433552
871,FOODS_1_202,FOODS,medium_noise,19462,0.0002907936960074498,0.7557671530515712,70.00719424460432,73.0,0.38489208633093525,0.0,0.9321933700244774,2.296399567392272
872,HOUSEHOLD_1_511,HOUSEHOLD,medium_noise,19452,0.0002906442798652201,0.7560577973314364,69.97122302158273,92.0,0.2841726618705036,0.0,0.6595240596237345,2.4554381865220134
873,FOODS_3_100,FOODS,medium_noise,19437,0.0002904201556518755,0.7563482174870882,69.91726618705036,74.0,0.19424460431654678,0.014388489208633094,0.7286751038656909,2.0545151635859016
874,HOUSEHOLD_2_160,HOUSEHOLD,medium_noise,19411,0.0002900316736820783,0.7566382491607703,69.82374100719424,72.0,0.039568345323741004,0.039568345323741004,0.3016665107627381,0.0935504311594168
875,HOUSEHOLD_1_011,HOUSEHOLD,medium_noise,19405,0.0002899420239967405,0.7569281911847671,69.8021582733813,67.0,0.02158273381294964,0.017985611510791366,0.4734405379095422,0.845683269649977
876,FOODS_2_339,FOODS,medium_noise,19400,0.0002898673159256256,0.7572180585006927,69.7841726618705,86.0,0.09352517985611511,0.0,0.6372861924965694,0.6812203065336635
877,HOUSEHOLD_1_357,HOUSEHOLD,medium_noise,19365,0.0002893443594278216,0.7575074028601205,69.65827338129496,90.0,0.17625899280575538,0.0,0.8679762751602897,0.14925319547621343
878,FOODS_3_496,FOODS,medium_noise,19299,0.0002883582128891056,0.7577957610730096,69.42086330935251,80.0,0.3129496402877698,0.007194244604316547,0.8645662380279485,2.1580433991054555
879,HOUSEHOLD_1_127,HOUSEHOLD,medium_noise,19299,0.0002883582128891056,0.7580841192858987,69.42086330935251,74.5,0.0,0.0,0.42387524058209275,2.1281660588659292
880,FOODS_3_082,FOODS,medium_noise,19290,0.0002882237383610989,0.7583723430242598,69.38848920863309,66.0,0.0,0.0,0.5107035228697123,1.7711465129817423
881,FOODS_3_012,FOODS,medium_noise,19288,0.0002881938551326529,0.7586605368793925,69.38129496402878,73.5,0.1510791366906475,0.0,0.6223814371014876,1.328253668153093
882,FOODS_3_212,FOODS,medium_noise,19269,0.0002879099644624165,0.7589484468438549,69.31294964028777,65.0,0.03237410071942446,0.017985611510791366,0.5580716124981175,2.1548387272841025
883,HOBBIES_1_320,HOBBIES,medium_noise,19268,0.00028789502284819353,0.7592363418667031,69.30935251798562,67.5,0.0,0.0035971223021582736,0.3903905819171125,1.0482761533056617
884,FOODS_2_245,FOODS,medium_noise,19237,0.0002874318328072814,0.7595237736995104,69.1978417266187,70.5,0.03597122302158273,0.0,0.3720272895497961,0.9227538679188214
885,FOODS_3_378,FOODS,medium_noise,19219,0.00028716288375126795,0.7598109365832617,69.13309352517986,70.0,0.046762589928057555,0.01079136690647482,0.47159951378181236,0.6036533503721656
886,FOODS_2_092,FOODS,medium_noise,19209,0.00028701346760903827,0.7600979500508708,69.09712230215827,80.5,0.1366906474820144,0.0,0.6490951424233109,0.14148043886594577
887,FOODS_2_146,FOODS,medium_noise,19192,0.00028675946016724777,0.760384709511038,69.03597122302158,70.5,0.050359712230215826,0.0,0.4051645452397894,0.041095867221291944
888,FOODS_2_101,FOODS,medium_noise,19172,0.00028646062788278834,0.7606711701389207,68.96402877697842,65.0,0.0,0.0,0.44963557350062067,2.4939303135608464
889,HOUSEHOLD_1_283,HOUSEHOLD,intermittent,19158,0.00028625144528366677,0.7609574215842044,68.9136690647482,27.0,0.460431654676259,0.0035971223021582736,1.2333333076633652,3.0978889029053907
890,FOODS_1_094,FOODS,medium_noise,19115,0.00028560895587207905,0.7612430305400765,68.7589928057554,66.0,0.03597122302158273,0.0,0.428207018122531,0.8891982567779464
891,FOODS_3_176,FOODS,medium_noise,19088,0.00028520553228805886,0.7615282360723645,68.66187050359713,81.0,0.2517985611510791,0.0,0.6920080165295938,1.7896432740404837
892,FOODS_2_032,FOODS,medium_noise,19085,0.00028516070744538994,0.76181339677981,68.65107913669065,75.0,0.2014388489208633,0.0,0.7001636903971598,0.9097601766687702
893,FOODS_3_423,FOODS,medium_noise,19060,0.00028478716708981567,0.7620981839468998,68.56115107913669,76.0,0.2014388489208633,0.0,0.6603124205398433,2.373639225816631
894,FOODS_3_028,FOODS,medium_noise,19052,0.0002846676341760319,0.7623828515810758,68.53237410071942,69.5,0.06115107913669065,0.0,0.4637240900145461,0.2919258007605576
895,FOODS_3_810,FOODS,medium_noise,19044,0.0002845481012622481,0.762667399682338,68.50359712230215,85.5,0.22661870503597123,0.0,0.8030472297840875,0.9123268152880915
896,FOODS_3_509,FOODS,medium_noise,19039,0.0002844733931911333,0.7629518730755291,68.48561151079137,76.0,0.31654676258992803,0.0,0.7996409023262484,1.7375881660710242
897,FOODS_2_385,FOODS,medium_noise,19036,0.00028442856834846436,0.7632363016438776,68.4748201438849,81.0,0.34172661870503596,0.0,0.9400434571511388,2.3198594368364893
898,HOUSEHOLD_1_376,HOUSEHOLD,stable,19028,0.00028430903543468064,0.7635206106793122,68.44604316546763,71.0,0.01079136690647482,0.04316546762589928,0.28144308692151127,0.28344510616845026
899,HOUSEHOLD_2_510,HOUSEHOLD,medium_noise,19020,0.00028418950252089687,0.763804800181833,68.41726618705036,69.5,0.039568345323741004,0.039568345323741004,0.30030840666584097,0.1803387721833791
900,FOODS_1_153,FOODS,stable,18967,0.0002833975969670794,0.7640881977788001,68.22661870503597,69.0,0.0,0.0035971223021582736,0.24553422628406982,0.14152323901132458
901,HOBBIES_1_416,HOBBIES,medium_noise,18924,0.0002827551075554917,0.7643709528863556,68.07194244604317,69.0,0.07553956834532374,0.0,0.3621292214391317,0.34925578839013277
902,HOBBIES_1_202,HOBBIES,medium_noise,18909,0.00028253098334214715,0.7646534838696978,68.0179856115108,64.0,0.0,0.017985611510791366,0.40803514719546274,2.5172546955685995
903,FOODS_1_063,FOODS,medium_noise,18881,0.00028211261814390395,0.7649355964878417,67.91726618705036,66.0,0.0,0.007194244604316547,0.3126596727999073,1.7762935469429244
904,FOODS_3_177,FOODS,medium_noise,18756,0.00028024491636603267,0.7652158414042077,67.46762589928058,74.0,0.0683453237410072,0.0,0.5254145682204061,0.7037148001201128
905,HOUSEHOLD_1_029,HOUSEHOLD,intermittent,18741,0.00028002079215268814,0.7654958621963605,67.4136690647482,51.5,0.44244604316546765,0.0,1.106382662643017,2.1250808688115703
906,FOODS_3_771,FOODS,medium_noise,18688,0.00027922888659887067,0.7657750910829594,67.22302158273381,83.5,0.29856115107913667,0.0,0.8292103371186548,0.4666503231553322
907,HOUSEHOLD_1_204,HOUSEHOLD,medium_noise,18573,0.00027751060096322907,0.7660526016839226,66.80935251798562,64.0,0.07194244604316546,0.007194244604316547,0.4555362735940188,2.65828695349561
908,HOBBIES_2_075,HOBBIES,medium_noise,18559,0.0002773014183641075,0.7663299031022868,66.7589928057554,67.0,0.16906474820143885,0.0035971223021582736,0.6485329582154196,1.2376088774951717
909,HOUSEHOLD_2_115,HOUSEHOLD,medium_noise,18533,0.00027691293639431027,0.7666068160386811,66.66546762589928,80.0,0.10431654676258993,0.0,0.5521588555068614,1.2105385847259384
910,HOBBIES_1_277,HOBBIES,medium_noise,18531,0.00027688305316586436,0.766883699091847,66.65827338129496,62.5,0.0035971223021582736,0.02158273381294964,0.38019939187104296,1.9388387858586413
911,HOUSEHOLD_2_213,HOUSEHOLD,intermittent,18471,0.00027598655631248613,0.7671596856481594,66.44244604316546,0.0,0.5071942446043165,0.01079136690647482,1.1381020005308307,2.877814536496197
912,HOBBIES_1_029,HOBBIES,stable,18454,0.00027573254887069563,0.7674354181970301,66.38129496402878,67.5,0.017985611510791366,0.025179856115107913,0.23721437691566005,0.3517926015649994
913,HOUSEHOLD_1_059,HOUSEHOLD,medium_noise,18448,0.0002756428991853578,0.7677110610962155,66.35971223021583,71.0,0.08633093525179857,0.0,0.7043079675553968,1.3181194729298347
914,FOODS_3_242,FOODS,stable,18437,0.00027547854142890514,0.7679865396376444,66.32014388489209,66.0,0.0,0.0035971223021582736,0.24243842519711256,0.6783155466935114
915,FOODS_3_489,FOODS,intermittent,18430,0.0002753739501293443,0.7682619135877737,66.29496402877697,0.0,0.5827338129496403,0.01079136690647482,1.2333657287743265,2.8049134612319215
916,HOUSEHOLD_1_220,HOUSEHOLD,medium_noise,18410,0.0002750751178448849,0.7685369887056186,66.22302158273381,85.0,0.39928057553956836,0.0035971223021582736,0.9361366376813024,2.3857927609761433
917,HOUSEHOLD_1_005,HOUSEHOLD,medium_noise,18393,0.0002748211104030944,0.7688118098160217,66.16187050359713,69.0,0.06115107913669065,0.0,0.496224509970831,1.0024013308396214
918,FOODS_3_784,FOODS,medium_noise,18391,0.0002747912271746485,0.7690866010431964,66.15467625899281,65.0,0.19784172661870503,0.0035971223021582736,0.9172098051388529,0.8917185958474427
919,FOODS_1_180,FOODS,medium_noise,18384,0.00027468663587508767,0.7693612876790714,66.12949640287769,53.0,0.0,0.025179856115107913,0.972905965842252,0.5895165343436598
920,HOBBIES_1_179,HOBBIES,medium_noise,18355,0.00027425332906262157,0.769635541008134,66.0251798561151,73.0,0.1079136690647482,0.0,0.38665757340021933,1.8557328964718267
921,FOODS_2_383,FOODS,intermittent,18334,0.0002739395551639392,0.769909480563298,65.94964028776978,85.0,0.4136690647482014,0.0,0.9226461305837977,2.7145243509448633
922,FOODS_3_392,FOODS,stable,18310,0.0002735809564225879,0.7701830615197206,65.86330935251799,63.0,0.0,0.0035971223021582736,0.2898138035214394,0.2283048721086462
923,FOODS_3_155,FOODS,medium_noise,18283,0.0002731775328385677,0.7704562390525592,65.76618705035972,56.0,0.0,0.017985611510791366,0.6020193916712743,2.004792610080248
924,HOUSEHOLD_1_413,HOUSEHOLD,medium_noise,18272,0.000273013175082115,0.7707292522276413,65.72661870503597,67.0,0.017985611510791366,0.0,0.46192988888472575,2.782875414111752
925,HOUSEHOLD_1_536,HOUSEHOLD,intermittent,18270,0.0002729832918536691,0.771002235519495,65.71942446043165,0.0,0.5719424460431655,0.0035971223021582736,1.1886111632779408,2.956167281321118
926,FOODS_3_199,FOODS,medium_noise,18269,0.00027296835023944607,0.7712752038697345,65.7158273381295,61.0,0.2158273381294964,0.0,0.7723594948313132,1.188573968178866
